index,discriptions,mapped_rating
4722,  chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh lấy size  nhưng hơi kích nt đt hay chat cho shop hỏi muốn đổi size mà shop  không trả lời gì cả  ,0
4723, sp tốt có điều đóng gói chưa đẹp ,0
4724, hang y hình nhung su dung không tốt toi mua hai cực sạc ma sắc chua day   da het bin    san phẩm nay  không nen ban trong sen do  không tot ,1
4725, đặt ip   mà gửi có đặt ip   mà gửi có ip ,1
4726, ngon thơm mùi lá chanh ,0
4727, shop phục vụ rất tốt  giao hàng nhanh chất lượng sp chưa test thử vì  không có head phone nên  không biết nhưng nhìn mẫu mã bao bì thấy cũng ok  ,0
4728, giao hàng rất nhanh    chất lượng sản phẩm tuyệt vời ,0
4729,  đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh  shop phục vụ rất chu đáo  lần sau sẽ ủng hộ shop nữa ,0
4730,  chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời phải nói là quá ok👍 đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn ,0
4731,  chất lượng sản phẩm tuyệt vời màu   với  giá  k rất  oke đóng gói sản phẩm rất đẹp và chắc chắn ,0
4732, chất lượng sản phẩm ngọt  ,0
4733, chai này giao về chỗ mình xịt hoài mà không ra sau đó mình ngắt miếng xốp ra và lấy kéo cắt cái cục màu đỏ dẫn nước vẫn không được nên đành mở nắp ra lấy dung dịch ở trong rồi lấy bàn chải chà lên giày luôn rõ chán     ,1
4734,  đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt mua  màu  size nhưng shop giửi nhầm  size  màu yêu cầu đổi trả shop vẫn ok  chủ shop nhiệt tình  lần sau shop để ý khi soạn hàng cho khách   ,0
4735, sản phẩm k giống như hình qcao ,1
4736, máy xay thịt magic a  nên đổi lại tên là máy xay hành tỏi  công suất quá yếu để xay thịt  ,1
4737, nội dung sách phần lớn là các ý tưởng vụn vặt và rời rạc  sách đóng gáy dán keo rất lởm giở tới đâu giấy rơi ra tới đó cực kỳ tệ  ,1
4738, sữa date dài rẻ shop rất vui tính  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn ,0
4739, hàng siêu đẹp siêu ưng luôn😍😍 ,0
4740, dép nữ bé bằng chân trẻ con  không thể đi đc  rất bực mình ,1
4741, chất lượng sản phẩm rất kém hàng  không như hình  mầu hồng rất dại  không phải màu hồng đất như video  ,1
4742, mình khá là thích thú với sản phẩm này  tuy nhiên phần để điều khiển quay máy hơi lỏng nhưng thôi cho shop  sao để ủng hộ 😅 ,0
4743, hàng khá ok lót nỉ đầy đủ  lúc đầu shop giao sai màu nhưng rất nhiệt tình đổi lại cho khách ,0
4744,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh  chắc chắn sẽ tiếp tục ủng hộ shop ,0
4745,  đã sài thử cả hết các rom wm cinguler  wm o  wm   nói chung là ổn không có gì phải suy nghĩ  máy cho đữa bạn mượn rồi các bạn thử up đi dễ ợt mà  có một điều quan trọng là wm o beta và wm  thì không có java không cài được ứng dụng java còn wm o beta thì có java nhưng bị một số lỗi về icon cũng chả sao cả máy vần dùng ổn định thêm nhiều ứng dụng tốc độ nhanh  thêm nữa là nghe nhạc hay hơn ăn ít pin hơn  ,0
4746,  chất lượng sản phẩm tuyệt vời  dù shop giao nhầm màu  giày thì chật nhưng chất lượng ok ,0
4747, thức ăn quá ít về số lượng và chất lượng sàn nhà rất trơn  ,1
4748,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền  thời gian giao hàng rất nhanh  chị chủ shop cực nhiệt tình   chẳng có điểm nào để chê về shop cả ,0
4749,  shop phục vụ rất tốt  trả lời khách rất nhanh  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  sẽ ủng hộ shop dài luôn   ,0
4750, mua ốp giá k quá rẻ ý  đẹp lắm   ,0
4751, sản phẩm đúng hình  đẹp lắm  ,0
4752,  chất lượng sản phẩm tuyệt vời cảm ơn bạn đã ủng hộ 😍😍 shope  tito chuyên đồ chơi cho bé các loại thảm chơi thảm trang trí xe đẩy xe tập đi địu balo bỉm sữa giày dép cho bé và đồ dùng cho mọi người   ,0
4753, sản phẩm đúng với hình ảnh   shop phục vụ rất tốt lúc đầu cứ lo shop sẽ gửi không đúng mẫu mình thích nhưng note lại shop gửi mẫu chuẩn  ,0
4754,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt        ,0
4755, sản phẩm rất đẹp luôn thích cái mặt dã man luôn đẹp đẹp vô cùng dây thép khá chắc chắn dùng mấy ngày rồi có tiếp xúc nước mà không thất sản phẩm có vấn đề gì cả  rất đáng tiền thời gian giao hàng rất nhanh ,0
4756,  chất lượng sản phẩm tuyệt vời giày đẹp giao hàng hơi chậm ,0
4757,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn minh xài rồi tốt lắm ủi rất thăng đổ ,0
4758, hàng đẹp so với giá tiền  shop nhiệt tình   ,0
4759,  đóng gói sản phẩm rất đẹp và chắc chắn  đóng gói chắc chắn tới mãi mới mở đc ,0
4760,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất chậm ,0
4761,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh  sẽ ủng hộ dài    ,0
4762,  iphone có ios vốn đã chạy nhanh  nay tăng ram lên là chạy như tên lửa   ,0
4763, dép đẹp đi rất ưng ,0
4764, tuong sao k co trui sac thi sao day pin dc ,1
4765,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh  bình rất đep   chưa sử dụng nên chua biet chat luong the nao ,0
4766,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh bánh mới mọi người ơi  ngày sản xuất là    nhé  mình mua mấy shop rồi nhưng shop này đóng hàng kỹ lắm  bọc bên ngoài luôn  mấy shop kia chỉ dán cái thùng thôi à   ,0
4767, hạt đậu bị lép và sâu nhiều lẫn cả lòng trắng ,1
4768, hàng không giống với hình ảnh đã giới thiệu   ,1
4769,  mua one hit đưa batman ,1
4770, ship nhanh đóng gói ok  sản phẩm đẹp tuy nhiên đồng hồ hơi to so với loại mình hay dùng  dù sao vẫn rất ok  rất giống hình ảnh ,0
4771, sản phẩm nhỏ nhỏ xinh xinh được tặng hai mask nén quá yêu luôn nhưng shop nạnh nùng quá huhu ,0
4772, hàng kém chất lượngchưa dùng đã bị hỏng chốt  k sai dc bảo hành k dc ,1
4773, hàng đẹp rẻ  đúng như hình chất lượng ok ,0
4774, chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh quá tốt mn ạ  nên mua nên mua ,0
4775,  shop phục vụ rất tốt  chưa dùng nhưng đánh giá tinh thần phục vụ ,0
4776, shop bán đồ  không có tâm   giao hàng đã qua sử dụng và dùng  không đc  nt hỏi thì  không tl   cần xem lại tư cách của shop ,1
4777,  hàng cty cấp  cấp xong vứt ở nhà  xài con xornet cho đỡ mỏi tay  cơ mà vẫn thắc mắc là dong thấp nhất  nhưng éo bằng con misumi giá bằng     ,1
4778,  thời gian giao hàng rất nhanh hàng ok giống hình 👌👌 ,0
4779, mới bỏ vào máy giặt có  lần đã hư rồi  chất lượng không được tốt ,1
4780, hàng đẹp  đóng gói cẩn thận  rất hài lòng ,0
4781,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt mang rất êm chân hài lòng với sp ,0
4782, chất lượng sản phẩm kém đóng gói sản phẩm kém ,1
4783, giao hàng không đúng với mô tat hàng gace không có hồng ngoại ,1
4784, mình dùng một lần rồi và rất ưng em này luôn mặt nạ mỏng vừa đắp lên là ôm sát khuôn mặt nên khá khó chỉnh sửa     nhưng lúc gỡ ra da mặt mềm mịn và khá bóng dưỡng chất lại rất nhiều  nói chung rất ok nhe ,0
4785, chất lượng sản phẩm tuyệt vời  hang rat ok shop phục vụ rất tốt  ,0
4786, đặt hộ mà giao  cái thì hỏng  cái để bị nói  chán shop quá ,1
4787, nhìn đểu nhưng tiền nào của đó ,1
4788, ăn cũng đc nhưng hơi khô ,0
4789, giầy hơi cứng một xíu  nhưng mang khá là ôm chân  nói chung là ổn với giá tiền   ,0
4790, trag giong nhu bi moc á ma bj di ung nua chu ,1
4791, shop giao  không dug san pham mjnh yeu cau ,1
4792, chất lượng sp rất tốt bác tuấn anh thì nhiệt tình  ,0
4793, đã chat trc vd shop mà  không hiểu sao khi nhận dc hàng lại ntn mua  sp mà giao sai hết  cái rồi ,1
4794, đặt cáp iphone lại giao cáp androi đóng gói sản phẩm rất kém ,1
4795,  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh tạm thời mình thấy rất ổn phải dùng thời gian mới biết được ,0
4796, quá đỗi thất vọng  sao k đáng  tôi mua về dùng được  ngày chỉ để say cơm thịt và rau củ vậy mà chỉ cần say đc tầm s là máy ì ạch bốc mùi khét và tự ngắt  phải để  lúc mới dùng tiếp đc  đến ngày thứ  các đế nhựa của bàn say bắt đầu mòn hết k ăn khớp vs cái đựng đồ để say nữa  và rồi giờ nó gãy luôn trục say rồi  trong khi chỉ say cà rốt  bực mình ,1
4797, giao k dung mau k co ao cung mau nhu luc dat ,1
4798,  đóng gói sản phẩm rất đẹp và chắc chắn hàng y hình đi nhẹ mà lúc mở ra có nùi cao su lắm ,0
4799, chất liệu sản phẩm là vải xô chứ  không phải coton lót nỉ như trong giới thiệu  không hài lòng về chất lượng ,1
4800,  chất lượng sản phẩm kém sách bị bong gáy mép sách bị cong vênh và bẩn nhìn mà đau lòng ,1
4801, đóng gói  không chắc chắn  ,1
4802, thơm    đóng gói sản phẩm rất đẹp và chắc chắn mỗi tội dầu ủ tóc đã bị dùng mất nữa lọ r ,0
4803,   sản phẩm bị lỗi    shop phục vụ rất kém không kiểm ra hàng trước khi giao cho khách    rất không đáng tiền ,1
4804,  chất lượng sản phẩm tuyệt vời đã nói với shop là bé trai r mà shop cho mầu hồng baby quá ,0
4805,  chất lượng sản phẩm rất kém gậy tặng kèm và remote không giống hình đã đăng  sản phẩm bằng nhôm dễ méo trong quá trình vận chuyển nhưng lại k bọc miếng chống sóc để khi nhận sản phẩm bị méo và bị tróc sơn   ,1
4806,  shop phục vụ rất kém nói thật đã từng ủng hộ và ủng hộ tiếp thì thái độ của chủ shop rất kém mọi ng nên xem xét trưoc khi đặt hàng  hàng báo huỷ đặt đặt lại số lượng nhiều hơn  không cho huỷ còn cố tình gửi đi rồi bảo gửi đi rồi ,1
4807, giày bé hơn so với sz chuẩn ,1
4809,  shop phục vụ rất tốt  còn được tặng quà nữa  cảm ơn shop ,0
4810,  chất lượng sản phẩm tuyệt vời ủng hộ shop dài dài    ,0
4811, bấm siêu cùn và long xòng xọc lên như răng bà lão ấy 😭 chắc chỉ để làm mica chìa khoá thôi chứ cắt móng tay mà phải ấn ấn mấy lần mãi mới đứt 😭 đc cái đóng gói chắc chắn và hình cute ,1
4812, hàng rất đẹp   rất thích ,0
4813,  đóng gói sản phẩm rất đẹp và chắc chắnphuc vu rat ok ,0
4814, giao hàng k đúng loại hình ảnh dây nối dài  đầu đực  cái giao dây  đầu đực  ,1
4815, đáng tiền lắm ạ đeo vừa đẹp vừa thích  ,0
4817, balo rất đẹp đựng được rất nhiều  rất hài lòng   ,0
4818, tôi muốn trả lại hàng vì hàng quá xấu  ,1
4819, sơn thơm dã man màu đẹp lắm chị ạ ,0
4820,  thời gian giao hàng rất nhanh và  shop phục vụ rất tốt ,0
4821,  thời gian giao hàng chậmốp hồng bị váng vàng ,1
4822, giao hàng rất nhanh sách mặc dù còn trong bọc kính nhưng khi mở ra lại rách  trang đầu ,1
4823, dùng được  ngày rỉ sét   rất không đáng tiền chất lượng sản phẩm rất kém ,1
4824, thiếu hàng hơn nửa tháng rồi bảo gửi lại  không thấy gửi làm ăn rất kém ,1
